x,y,curvature,time_dilation
3e+08,1.02e+09,-1.2486e+12,0.999986
3e+08,1.08e+09,-1.18434e+12,0.999987
3e+08,1.14e+09,-1.12615e+12,0.999987
3e+08,1.2e+09,-1.07323e+12,0.999988
3e+08,1.26e+09,-1.02493e+12,0.999989
3e+08,1.32e+09,-9.80687e+11,0.999989
3e+08,1.38e+09,-9.40014e+11,0.99999
3e+08,1.44e+09,-9.0251e+11,0.99999
3e+08,1.5e+09,-8.67826e+11,0.99999
3e+08,1.56e+09,-8.35661e+11,0.999991
3e+08,1.62e+09,-8.05756e+11,0.999991
3e+08,1.68e+09,-7.77884e+11,0.999991
3e+08,1.74e+09,-7.51848e+11,0.999992
3e+08,1.8e+09,-7.27476e+11,0.999992
3e+08,1.86e+09,-7.04613e+11,0.999992
3e+08,1.92e+09,-6.83127e+11,0.999992
3e+08,1.98e+09,-6.62898e+11,0.999993
3e+08,2.04e+09,-6.4382e+11,0.999993
3e+08,2.1e+09,-6.25798e+11,0.999993
3e+08,2.16e+09,-6.08748e+11,0.999993
3e+08,2.22e+09,-5.92595e+11,0.999993
3e+08,2.28e+09,-5.77269e+11,0.999994
3e+08,2.34e+09,-5.6271e+11,0.999994
3e+08,2.4e+09,-5.48861e+11,0.999994
3e+08,2.46e+09,-5.35673e+11,0.999994
3e+08,2.52e+09,-5.23099e+11,0.999994
3e+08,2.58e+09,-5.11098e+11,0.999994
3e+08,2.64e+09,-4.99632e+11,0.999994
3e+08,2.7e+09,-4.88666e+11,0.999995
3e+08,2.76e+09,-4.78168e+11,0.999995
3e+08,2.82e+09,-4.6811e+11,0.999995
3e+08,2.88e+09,-4.58463e+11,0.999995
3e+08,2.94e+09,-4.49204e+11,0.999995
3.6e+08,-3e+09,-4.39354e+11,0.999995
3.6e+08,-2.94e+09,-4.48189e+11,0.999995
3.6e+08,-2.88e+09,-4.57384e+11,0.999995
3.6e+08,-2.82e+09,-4.66962e+11,0.999995
3.6e+08,-2.76e+09,-4.76945e+11,0.999995
3.6e+08,-2.7e+09,-4.8736e+11,0.999995
3.6e+08,-2.64e+09,-4.98237e+11,0.999994
3.6e+08,-2.58e+09,-5.09605e+11,0.999994
3.6e+08,-2.52e+09,-5.21498e+11,0.999994
3.6e+08,-2.46e+09,-5.33954e+11,0.999994
3.6e+08,-2.4e+09,-5.47013e+11,0.999994
3.6e+08,-2.34e+09,-5.60719e+11,0.999994
3.6e+08,-2.28e+09,-5.7512e+11,0.999994
3.6e+08,-2.22e+09,-5.90271e+11,0.999993
3.6e+08,-2.16e+09,-6.0623e+11,0.999993
3.6e+08,-2.1e+09,-6.23063e+11,0.999993
3.6e+08,-2.04e+09,-6.40842e+11,0.999993
3.6e+08,-1.98e+09,-6.59649e+11,0.999993
3.6e+08,-1.92e+09,-6.79573e+11,0.999992
3.6e+08,-1.86e+09,-7.00715e+11,0.999992
3.6e+08,-1.8e+09,-7.23188e+11,0.999992
3.6e+08,-1.74e+09,-7.47118e+11,0.999992
3.6e+08,-1.68e+09,-7.72649e+11,0.999991
3.6e+08,-1.62e+09,-7.99942e+11,0.999991
3.6e+08,-1.56e+09,-8.29181e+11,0.999991
3.6e+08,-1.5e+09,-8.60575e+11,0.99999
3.6e+08,-1.44e+09,-8.94362e+11,0.99999
3.6e+08,-1.38e+09,-9.30819e+11,0.99999
3.6e+08,-1.32e+09,-9.70259e+11,0.999989
3.6e+08,-1.26e+09,-1.01305e+12,0.999989
3.6e+08,-1.2e+09,-1.05961e+12,0.999988
3.6e+08,-1.14e+09,-1.11044e+12,0.999988
3.6e+08,-1.08e+09,-1.16611e+12,0.999987
3.6e+08,-1.02e+09,-1.22729e+12,0.999986
3.6e+08,-9.6e+08,-1.29479e+12,0.999986
3.6e+08,-9e+08,-1.36952e+12,0.999985
3.6e+08,-8.4e+08,-1.4526e+12,0.999984
3.6e+08,-7.8e+08,-1.5453e+12,0.999983
3.6e+08,-7.2e+08,-1.64912e+12,0.999982
3.6e+08,-6.6e+08,-1.76579e+12,0.99998
3.6e+08,-6e+08,-1.89723e+12,0.999979
3.6e+08,-5.4e+08,-2.04549e+12,0.999977
3.6e+08,-4.8e+08,-2.21253e+12,0.999975
3.6e+08,-4.2e+08,-2.39983e+12,0.999973
3.6e+08,-3.6e+08,-2.60749e+12,0.999971
3.6e+08,-3e+08,-2.83285e+12,0.999968
3.6e+08,-2.4e+08,-3.06823e+12,0.999966
3.6e+08,-1.8e+08,-3.29825e+12,0.999963
3.6e+08,-1.2e+08,-3.49832e+12,0.999961
3.6e+08,-6e+07,-3.63738e+12,0.99996
3.6e+08,0,-3.68755e+12,0.999959
3.6e+08,6e+07,-3.63738e+12,0.99996
3.6e+08,1.2e+08,-3.49832e+12,0.999961
3.6e+08,1.8e+08,-3.29825e+12,0.999963
3.6e+08,2.4e+08,-3.06823e+12,0.999966
3.6e+08,3e+08,-2.83285e+12,0.999968
3.6e+08,3.6e+08,-2.60749e+12,0.999971
3.6e+08,4.2e+08,-2.39983e+12,0.999973
3.6e+08,4.8e+08,-2.21253e+12,0.999975
3.6e+08,5.4e+08,-2.04549e+12,0.999977
3.6e+08,6e+08,-1.89723e+12,0.999979
3.6e+08,6.6e+08,-1.76579e+12,0.99998
3.6e+08,7.2e+08,-1.64912e+12,0.999982
3.6e+08,7.8e+08,-1.5453e+12,0.999983
3.6e+08,8.4e+08,-1.4526e+12,0.999984
3.6e+08,9e+08,-1.36952e+12,0.999985
3.6e+08,9.6e+08,-1.29479e+12,0.999986
3.6e+08,1.02e+09,-1.22729e+12,0.999986
3.6e+08,1.08e+09,-1.16611e+12,0.999987
3.6e+08,1.14e+09,-1.11044e+12,0.999988
3.6e+08,1.2e+09,-1.05961e+12,0.999988
3.6e+08,1.26e+09,-1.01305e+12,0.999989
3.6e+08,1.32e+09,-9.70259e+11,0.999989
3.6e+08,1.38e+09,-9.30819e+11,0.99999
3.6e+08,1.44e+09,-8.94362e+11,0.99999
3.6e+08,1.5e+09,-8.60575e+11,0.99999
3.6e+08,1.56e+09,-8.29181e+11,0.999991
3.6e+08,1.62e+09,-7.99942e+11,0.999991
3.6e+08,1.68e+09,-7.72649e+11,0.999991
3.6e+08,1.74e+09,-7.47118e+11,0.999992
3.6e+08,1.8e+09,-7.23188e+11,0.999992
3.6e+08,1.86e+09,-7.00715e+11,0.999992
3.6e+08,1.92e+09,-6.79573e+11,0.999992
3.6e+08,1.98e+09,-6.59649e+11,0.999993
3.6e+08,2.04e+09,-6.40842e+11,0.999993
3.6e+08,2.1e+09,-6.23063e+11,0.999993
3.6e+08,2.16e+09,-6.0623e+11,0.999993
3.6e+08,2.22e+09,-5.90271e+11,0.999993
3.6e+08,2.28e+09,-5.7512e+11,0.999994
3.6e+08,2.34e+09,-5.60719e+11,0.999994
3.6e+08,2.4e+09,-5.47013e+11,0.999994
3.6e+08,2.46e+09,-5.33954e+11,0.999994
3.6e+08,2.52e+09,-5.21498e+11,0.999994
3.6e+08,2.58e+09,-5.09605e+11,0.999994
3.6e+08,2.64e+09,-4.98237e+11,0.999994
3.6e+08,2.7e+09,-4.8736e+11,0.999995
3.6e+08,2.76e+09,-4.76945e+11,0.999995
3.6e+08,2.82e+09,-4.66962e+11,0.999995
3.6e+08,2.88e+09,-4.57384e+11,0.999995
3.6e+08,2.94e+09,-4.48189e+11,0.999995
4.2e+08,-3e+09,-4.38232e+11,0.999995
4.2e+08,-2.94e+09,-4.46999e+11,0.999995
4.2e+08,-2.88e+09,-4.56119e+11,0.999995
4.2e+08,-2.82e+09,-4.65615e+11,0.999995
4.2e+08,-2.76e+09,-4.75511e+11,0.999995
4.2e+08,-2.7e+09,-4.85831e+11,0.999995
4.2e+08,-2.64e+09,-4.96603e+11,0.999994
4.2e+08,-2.58e+09,-5.07857e+11,0.999994
4.2e+08,-2.52e+09,-5.19625e+11,0.999994
4.2e+08,-2.46e+09,-5.31944e+11,0.999994
4.2e+08,-2.4e+09,-5.44852e+11,0.999994
4.2e+08,-2.34e+09,-5.58392e+11,0.999994
4.2e+08,-2.28e+09,-5.72611e+11,0.999994
4.2e+08,-2.22e+09,-5.87559e+11,0.999993
4.2e+08,-2.16e+09,-6.03293e+11,0.999993
4.2e+08,-2.1e+09,-6.19876e+11,0.999993
4.2e+08,-2.04e+09,-6.37376e+11,0.999993
4.2e+08,-1.98e+09,-6.55871e+11,0.999993
4.2e+08,-1.92e+09,-6.75444e+11,0.999992
4.2e+08,-1.86e+09,-6.96191e+11,0.999992
4.2e+08,-1.8e+09,-7.18218e+11,0.999992
4.2e+08,-1.74e+09,-7.41642e+11,0.999992
4.2e+08,-1.68e+09,-7.66596e+11,0.999991
4.2e+08,-1.62e+09,-7.93231e+11,0.999991
4.2e+08,-1.56e+09,-8.21713e+11,0.999991
4.2e+08,-1.5e+09,-8.52235e+11,0.999991
4.2e+08,-1.44e+09,-8.85012e+11,0.99999
4.2e+08,-1.38e+09,-9.20291e+11,0.99999
4.2e+08,-1.32e+09,-9.58353e+11,0.999989
4.2e+08,-1.26e+09,-9.99519e+11,0.999989
4.2e+08,-1.2e+09,-1.04416e+12,0.999988
4.2e+08,-1.14e+09,-1.09269e+12,0.999988
4.2e+08,-1.08e+09,-1.1456e+12,0.999987
4.2e+08,-1.02e+09,-1.20346e+12,0.999987
4.2e+08,-9.6e+08,-1.26689e+12,0.999986
4.2e+08,-9e+08,-1.33664e+12,0.999985
4.2e+08,-8.4e+08,-1.41353e+12,0.999984
4.2e+08,-7.8e+08,-1.49851e+12,0.999983
4.2e+08,-7.2e+08,-1.59261e+12,0.999982
4.2e+08,-6.6e+08,-1.69693e+12,0.999981
4.2e+08,-6e+08,-1.81258e+12,0.99998
4.2e+08,-5.4e+08,-1.94052e+12,0.999978
4.2e+08,-4.8e+08,-2.08137e+12,0.999977
4.2e+08,-4.2e+08,-2.23499e+12,0.999975
4.2e+08,-3.6e+08,-2.39983e+12,0.999973
4.2e+08,-3e+08,-2.57201e+12,0.999971
4.2e+08,-2.4e+08,-2.74431e+12,0.999969
4.2e+08,-1.8e+08,-2.90519e+12,0.999968
4.2e+08,-1.2e+08,-3.03914e+12,0.999966
4.2e+08,-6e+07,-3.12899e+12,0.999965
4.2e+08,0,-3.16076e+12,0.999965
4.2e+08,6e+07,-3.12899e+12,0.999965
4.2e+08,1.2e+08,-3.03914e+12,0.999966
4.2e+08,1.8e+08,-2.90519e+12,0.999968
4.2e+08,2.4e+08,-2.74431e+12,0.999969
4.2e+08,3e+08,-2.57201e+12,0.999971
4.2e+08,3.6e+08,-2.39983e+12,0.999973
4.2e+08,4.2e+08,-2.23499e+12,0.999975
4.2e+08,4.8e+08,-2.08137e+12,0.999977
4.2e+08,5.4e+08,-1.94052e+12,0.999978
4.2e+08,6e+08,-1.81258e+12,0.99998
4.2e+08,6.6e+08,-1.69693e+12,0.999981
4.2e+08,7.2e+08,-1.59261e+12,0.999982
4.2e+08,7.8e+08,-1.49851e+12,0.999983
4.2e+08,8.4e+08,-1.41353e+12,0.999984
4.2e+08,9e+08,-1.33664e+12,0.999985
4.2e+08,9.6e+08,-1.26689e+12,0.999986
4.2e+08,1.02e+09,-1.20346e+12,0.999987
4.2e+08,1.08e+09,-1.1456e+12,0.999987
4.2e+08,1.14e+09,-1.09269e+12,0.999988
4.2e+08,1.2e+09,-1.04416e+12,0.999988
4.2e+08,1.26e+09,-9.99519e+11,0.999989
4.2e+08,1.32e+09,-9.58353e+11,0.999989
4.2e+08,1.38e+09,-9.20291e+11,0.99999
4.2e+08,1.44e+09,-8.85012e+11,0.99999
4.2e+08,1.5e+09,-8.52235e+11,0.999991
4.2e+08,1.56e+09,-8.21713e+11,0.999991
4.2e+08,1.62e+09,-7.93231e+11,0.999991
4.2e+08,1.68e+09,-7.66596e+11,0.999991
4.2e+08,1.74e+09,-7.41642e+11,0.999992
4.2e+08,1.8e+09,-7.18218e+11,0.999992
4.2e+08,1.86e+09,-6.96191e+11,0.999992
4.2e+08,1.92e+09,-6.75444e+11,0.999992
4.2e+08,1.98e+09,-6.55871e+11,0.999993
4.2e+08,2.04e+09,-6.37376e+11,0.999993
4.2e+08,2.1e+09,-6.19876e+11,0.999993
4.2e+08,2.16e+09,-6.03293e+11,0.999993
4.2e+08,2.22e+09,-5.87559e+11,0.999993
4.2e+08,2.28e+09,-5.72611e+11,0.999994
4.2e+08,2.34e+09,-5.58392e+11,0.999994
4.2e+08,2.4e+09,-5.44852e+11,0.999994
4.2e+08,2.46e+09,-5.31944e+11,0.999994
4.2e+08,2.52e+09,-5.19625e+11,0.999994
4.2e+08,2.58e+09,-5.07857e+11,0.999994
4.2e+08,2.64e+09,-4.96603e+11,0.999994
4.2e+08,2.7e+09,-4.85831e+11,0.999995
4.2e+08,2.76e+09,-4.75511e+11,0.999995
4.2e+08,2.82e+09,-4.65615e+11,0.999995
4.2e+08,2.88e+09,-4.56119e+11,0.999995
4.2e+08,2.94e+09,-4.46999e+11,0.999995
4.8e+08,-3e+09,-4.36948e+11,0.999995
4.8e+08,-2.94e+09,-4.45637e+11,0.999995
4.8e+08,-2.88e+09,-4.54672e+11,0.999995
4.8e+08,-2.82e+09,-4.64076e+11,0.999995
4.8e+08,-2.76e+09,-4.73872e+11,0.999995
4.8e+08,-2.7e+09,-4.84083e+11,0.999995
4.8e+08,-2.64e+09,-4.94737e+11,0.999994
4.8e+08,-2.58e+09,-5.05862e+11,0.999994
4.8e+08,-2.52e+09,-5.17489e+11,0.999994
4.8e+08,-2.46e+09,-5.29653e+11,0.999994
4.8e+08,-2.4e+09,-5.42391e+11,0.999994
4.8e+08,-2.34e+09,-5.55744e+11,0.999994
4.8e+08,-2.28e+09,-5.69756e+11,0.999994
4.8e+08,-2.22e+09,-5.84475e+11,0.999993
4.8e+08,-2.16e+09,-5.99957e+11,0.999993
4.8e+08,-2.1e+09,-6.16258e+11,0.999993
4.8e+08,-2.04e+09,-6.33446e+11,0.999993
4.8e+08,-1.98e+09,-6.5159e+11,0.999993
4.8e+08,-1.92e+09,-6.70772e+11,0.999993
4.8e+08,-1.86e+09,-6.91078e+11,0.999992
4.8e+08,-1.8e+09,-7.12608e+11,0.999992
4.8e+08,-1.74e+09,-7.3547e+11,0.999992
4.8e+08,-1.68e+09,-7.59786e+11,0.999992
4.8e+08,-1.62e+09,-7.85693e+11,0.999991
4.8e+08,-1.56e+09,-8.13342e+11,0.999991
4.8e+08,-1.5e+09,-8.42907e+11,0.999991
4.8e+08,-1.44e+09,-8.74579e+11,0.99999
4.8e+08,-1.38e+09,-9.08577e+11,0.99999
4.8e+08,-1.32e+09,-9.45146e+11,0.999989
4.8e+08,-1.26e+09,-9.84563e+11,0.999989
4.8e+08,-1.2e+09,-1.02714e+12,0.999989
4.8e+08,-1.14e+09,-1.07323e+12,0.999988
4.8e+08,-1.08e+09,-1.12324e+12,0.999988
4.8e+08,-1.02e+09,-1.17761e+12,0.999987
4.8e+08,-9.6e+08,-1.23684e+12,0.999986
4.8e+08,-9e+08,-1.30149e+12,0.999986
4.8e+08,-8.4e+08,-1.37215e+12,0.999985
4.8e+08,-7.8e+08,-1.44948e+12,0.999984
4.8e+08,-7.2e+08,-1.53411e+12,0.999983
4.8e+08,-6.6e+08,-1.62668e+12,0.999982
4.8e+08,-6e+08,-1.7277e+12,0.999981
4.8e+08,-5.4e+08,-1.83741e+12,0.99998
4.8e+08,-4.8e+08,-1.95562e+12,0.999978
4.8e+08,-4.2e+08,-2.08137e+12,0.999977
4.8e+08,-3.6e+08,-2.21253e+12,0.999975
4.8e+08,-3e+08,-2.34528e+12,0.999974
4.8e+08,-2.4e+08,-2.47368e+12,0.999972
4.8e+08,-1.8e+08,-2.58957e+12,0.999971
4.8e+08,-1.2e+08,-2.68309e+12,0.99997
4.8e+08,-6e+07,-2.74431e+12,0.999969
4.8e+08,0,-2.76566e+12,0.999969
4.8e+08,6e+07,-2.74431e+12,0.999969
4.8e+08,1.2e+08,-2.68309e+12,0.99997
4.8e+08,1.8e+08,-2.58957e+12,0.999971
4.8e+08,2.4e+08,-2.47368e+12,0.999972
4.8e+08,3e+08,-2.34528e+12,0.999974
4.8e+08,3.6e+08,-2.21253e+12,0.999975
4.8e+08,4.2e+08,-2.08137e+12,0.999977
4.8e+08,4.8e+08,-1.95562e+12,0.999978
4.8e+08,5.4e+08,-1.83741e+12,0.99998
4.8e+08,6e+08,-1.7277e+12,0.999981
4.8e+08,6.6e+08,-1.62668e+12,0.999982
4.8e+08,7.2e+08,-1.53411e+12,0.999983
4.8e+08,7.8e+08,-1.44948e+12,0.999984
4.8e+08,8.4e+08,-1.37215e+12,0.999985
4.8e+08,9e+08,-1.30149e+12,0.999986
4.8e+08,9.6e+08,-1.23684e+12,0.999986
4.8e+08,1.02e+09,-1.17761e+12,0.999987
4.8e+08,1.08e+09,-1.12324e+12,0.999988
4.8e+08,1.14e+09,-1.07323e+12,0.999988
4.8e+08,1.2e+09,-1.02714e+12,0.999989
4.8e+08,1.26e+09,-9.84563e+11,0.999989
4.8e+08,1.32e+09,-9.45146e+11,0.999989
4.8e+08,1.38e+09,-9.08577e+11,0.99999
4.8e+08,1.44e+09,-8.74579e+11,0.99999
4.8e+08,1.5e+09,-8.42907e+11,0.999991
4.8e+08,1.56e+09,-8.13342e+11,0.999991
4.8e+08,1.62e+09,-7.85693e+11,0.999991
4.8e+08,1.68e+09,-7.59786e+11,0.999992
4.8e+08,1.74e+09,-7.3547e+11,0.999992
4.8e+08,1.8e+09,-7.12608e+11,0.999992
4.8e+08,1.86e+09,-6.91078e+11,0.999992
4.8e+08,1.92e+09,-6.70772e+11,0.999993
4.8e+08,1.98e+09,-6.5159e+11,0.999993
4.8e+08,2.04e+09,-6.33446e+11,0.999993
4.8e+08,2.1e+09,-6.16258e+11,0.999993
4.8e+08,2.16e+09,-5.99957e+11,0.999993
4.8e+08,2.22e+09,-5.84475e+11,0.999993
4.8e+08,2.28e+09,-5.69756e+11,0.999994
4.8e+08,2.34e+09,-5.55744e+11,0.999994
4.8e+08,2.4e+09,-5.42391e+11,0.999994
4.8e+08,2.46e+09,-5.29653e+11,0.999994
4.8e+08,2.52e+09,-5.17489e+11,0.999994
4.8e+08,2.58e+09,-5.05862e+11,0.999994
4.8e+08,2.64e+09,-4.94737e+11,0.999994
4.8e+08,2.7e+09,-4.84083e+11,0.999995
4.8e+08,2.76e+09,-4.73872e+11,0.999995
4.8e+08,2.82e+09,-4.64076e+11,0.999995
4.8e+08,2.88e+09,-4.54672e+11,0.999995
4.8e+08,2.94e+09,-4.45637e+11,0.999995
5.4e+08,-3e+09,-4.35507e+11,0.999995
5.4e+08,-2.94e+09,-4.44108e+11,0.999995
5.4e+08,-2.88e+09,-4.53049e+11,0.999995
5.4e+08,-2.82e+09,-4.62351e+11,0.999995
5.4e+08,-2.76e+09,-4.72035e+11,0.999995
5.4e+08,-2.7e+09,-4.82125e+11,0.999995
5.4e+08,-2.64e+09,-4.92648e+11,0.999995
5.4e+08,-2.58e+09,-5.03629e+11,0.999994
5.4e+08,-2.52e+09,-5.15099e+11,0.999994
5.4e+08,-2.46e+09,-5.27092e+11,0.999994
5.4e+08,-2.4e+09,-5.39642e+11,0.999994
5.4e+08,-2.34e+09,-5.52787e+11,0.999994
5.4e+08,-2.28e+09,-5.66571e+11,0.999994
5.4e+08,-2.22e+09,-5.81039e+11,0.999994
5.4e+08,-2.16e+09,-5.96242e+11,0.999993
5.4e+08,-2.1e+09,-6.12234e+11,0.999993
5.4e+08,-2.04e+09,-6.29078e+11,0.999993
5.4e+08,-1.98e+09,-6.46839e+11,0.999993
5.4e+08,-1.92e+09,-6.65592e+11,0.999993
5.4e+08,-1.86e+09,-6.85418e+11,0.999992
5.4e+08,-1.8e+09,-7.06407e+11,0.999992
5.4e+08,-1.74e+09,-7.28658e+11,0.999992
5.4e+08,-1.68e+09,-7.52283e+11,0.999992
5.4e+08,-1.62e+09,-7.77404e+11,0.999991
5.4e+08,-1.56e+09,-8.04158e+11,0.999991
5.4e+08,-1.5e+09,-8.32697e+11,0.999991
5.4e+08,-1.44e+09,-8.6319e+11,0.99999
5.4e+08,-1.38e+09,-8.95827e+11,0.99999
5.4e+08,-1.32e+09,-9.30819e+11,0.99999
5.4e+08,-1.26e+09,-9.68398e+11,0.999989
5.4e+08,-1.2e+09,-1.00883e+12,0.999989
5.4e+08,-1.14e+09,-1.05239e+12,0.999988
5.4e+08,-1.08e+09,-1.09942e+12,0.999988
5.4e+08,-1.02e+09,-1.15024e+12,0.999987
5.4e+08,-9.6e+08,-1.20524e+12,0.999987
5.4e+08,-9e+08,-1.26482e+12,0.999986
5.4e+08,-8.4e+08,-1.32938e+12,0.999985
5.4e+08,-7.8e+08,-1.39933e+12,0.999984
5.4e+08,-7.2e+08,-1.47502e+12,0.999984
5.4e+08,-6.6e+08,-1.55673e+12,0.999983
5.4e+08,-6e+08,-1.64456e+12,0.999982
5.4e+08,-5.4e+08,-1.73833e+12,0.999981
5.4e+08,-4.8e+08,-1.83741e+12,0.99998
5.4e+08,-4.2e+08,-1.94052e+12,0.999978
5.4e+08,-3.6e+08,-2.04549e+12,0.999977
5.4e+08,-3e+08,-2.149e+12,0.999976
5.4e+08,-2.4e+08,-2.24648e+12,0.999975
5.4e+08,-1.8e+08,-2.33221e+12,0.999974
5.4e+08,-1.2e+08,-2.39983e+12,0.999973
5.4e+08,-6e+07,-2.44333e+12,0.999973
5.4e+08,0,-2.45837e+12,0.999973
5.4e+08,6e+07,-2.44333e+12,0.999973
5.4e+08,1.2e+08,-2.39983e+12,0.999973
5.4e+08,1.8e+08,-2.33221e+12,0.999974
5.4e+08,2.4e+08,-2.24648e+12,0.999975
5.4e+08,3e+08,-2.149e+12,0.999976
5.4e+08,3.6e+08,-2.04549e+12,0.999977
5.4e+08,4.2e+08,-1.94052e+12,0.999978
5.4e+08,4.8e+08,-1.83741e+12,0.99998
5.4e+08,5.4e+08,-1.73833e+12,0.999981
5.4e+08,6e+08,-1.64456e+12,0.999982
5.4e+08,6.6e+08,-1.55673e+12,0.999983
5.4e+08,7.2e+08,-1.47502e+12,0.999984
5.4e+08,7.8e+08,-1.39933e+12,0.999984
5.4e+08,8.4e+08,-1.32938e+12,0.999985
5.4e+08,9e+08,-1.26482e+12,0.999986
5.4e+08,9.6e+08,-1.20524e+12,0.999987
5.4e+08,1.02e+09,-1.15024e+12,0.999987
5.4e+08,1.08e+09,-1.09942e+12,0.999988
5.4e+08,1.14e+09,-1.05239e+12,0.999988
5.4e+08,1.2e+09,-1.00883e+12,0.999989
5.4e+08,1.26e+09,-9.68398e+11,0.999989
5.4e+08,1.32e+09,-9.30819e+11,0.99999
5.4e+08,1.38e+09,-8.95827e+11,0.99999
5.4e+08,1.44e+09,-8.6319e+11,0.99999
5.4e+08,1.5e+09,-8.32697e+11,0.999991
5.4e+08,1.56e+09,-8.04158e+11,0.999991
5.4e+08,1.62e+09,-7.77404e+11,0.999991
5.4e+08,1.68e+09,-7.52283e+11,0.999992
5.4e+08,1.74e+09,-7.28658e+11,0.999992
5.4e+08,1.8e+09,-7.06407e+11,0.999992
5.4e+08,1.86e+09,-6.85418e+11,0.999992
5.4e+08,1.92e+09,-6.65592e+11,0.999993
5.4e+08,1.98e+09,-6.46839e+11,0.999993
5.4e+08,2.04e+09,-6.29078e+11,0.999993
5.4e+08,2.1e+09,-6.12234e+11,0.999993
5.4e+08,2.16e+09,-5.96242e+11,0.999993
5.4e+08,2.22e+09,-5.81039e+11,0.999994
5.4e+08,2.28e+09,-5.66571e+11,0.999994
5.4e+08,2.34e+09,-5.52787e+11,0.999994
5.4e+08,2.4e+09,-5.39642e+11,0.999994
5.4e+08,2.46e+09,-5.27092e+11,0.999994
5.4e+08,2.52e+09,-5.15099e+11,0.999994
5.4e+08,2.58e+09,-5.03629e+11,0.999994
5.4e+08,2.64e+09,-4.92648e+11,0.999995
5.4e+08,2.7e+09,-4.82125e+11,0.999995
5.4e+08,2.76e+09,-4.72035e+11,0.999995
5.4e+08,2.82e+09,-4.62351e+11,0.999995
5.4e+08,2.88e+09,-4.53049e+11,0.999995
5.4e+08,2.94e+09,-4.44108e+11,0.999995
6e+08,-3e+09,-4.33913e+11,0.999995
6e+08,-2.94e+09,-4.42418e+11,0.999995
6e+08,-2.88e+09,-4.51255e+11,0.999995
6e+08,-2.82e+09,-4.60445e+11,0.999995
6e+08,-2.76e+09,-4.70007e+11,0.999995
6e+08,-2.7e+09,-4.79965e+11,0.999995
6e+08,-2.64e+09,-4.90343e+11,0.999995
6e+08,-2.58e+09,-5.01168e+11,0.999994
6e+08,-2.52e+09,-5.12467e+11,0.999994
6e+08,-2.46e+09,-5.24273e+11,0.999994
6e+08,-2.4e+09,-5.36617e+11,0.999994
6e+08,-2.34e+09,-5.49538e+11,0.999994
6e+08,-2.28e+09,-5.63074e+11,0.999994
6e+08,-2.22e+09,-5.77269e+11,0.999994
6e+08,-2.16e+09,-5.9217e+11,0.999993
6e+08,-2.1e+09,-6.07829e+11,0.999993
6e+08,-2.04e+09,-6.24302e+11,0.999993
6e+08,-1.98e+09,-6.4165e+11,0.999993
6e+08,-1.92e+09,-6.59943e+11,0.999993
6e+08,-1.86e+09,-6.79253e+11,0.999992
6e+08,-1.8e+09,-6.99664e+11,0.999992
6e+08,-1.74e+09,-7.21264e+11,0.999992
6e+08,-1.68e+09,-7.44155e+11,0.999992
6e+08,-1.62e+09,-7.68444e+11,0.999991
6e+08,-1.56e+09,-7.94252e+11,0.999991
6e+08,-1.5e+09,-8.21713e+11,0.999991
6e+08,-1.44e+09,-8.50973e+11,0.999991
6e+08,-1.38e+09,-8.82194e+11,0.99999
6e+08,-1.32e+09,-9.15552e+11,0.99999
6e+08,-1.26e+09,-9.51241e+11,0.999989
6e+08,-1.2e+09,-9.89474e+11,0.999989
6e+08,-1.14e+09,-1.03048e+12,0.999989
6e+08,-1.08e+09,-1.0745e+12,0.999988
6e+08,-1.02e+09,-1.1218e+12,0.999988
6e+08,-9.6e+08,-1.17264e+12,0.999987
6e+08,-9e+08,-1.22729e+12,0.999986
6e+08,-8.4e+08,-1.28601e+12,0.999986
6e+08,-7.8e+08,-1.349e+12,0.999985
6e+08,-7.2e+08,-1.41643e+12,0.999984
6e+08,-6.6e+08,-1.48831e+12,0.999983
6e+08,-6e+08,-1.5645e+12,0.999983
6e+08,-5.4e+08,-1.64456e+12,0.999982
6e+08,-4.8e+08,-1.7277e+12,0.999981
6e+08,-4.2e+08,-1.81258e+12,0.99998
6e+08,-3.6e+08,-1.89723e+12,0.999979
6e+08,-3e+08,-1.97895e+12,0.999978
6e+08,-2.4e+08,-2.05428e+12,0.999977
6e+08,-1.8e+08,-2.11922e+12,0.999976
6e+08,-1.2e+08,-2.16956e+12,0.999976
6e+08,-6e+07,-2.20155e+12,0.999976
6e+08,0,-2.21253e+12,0.999975
6e+08,6e+07,-2.20155e+12,0.999976
6e+08,1.2e+08,-2.16956e+12,0.999976
6e+08,1.8e+08,-2.11922e+12,0.999976
6e+08,2.4e+08,-2.05428e+12,0.999977
6e+08,3e+08,-1.97895e+12,0.999978
6e+08,3.6e+08,-1.89723e+12,0.999979
6e+08,4.2e+08,-1.81258e+12,0.99998
6e+08,4.8e+08,-1.7277e+12,0.999981
6e+08,5.4e+08,-1.64456e+12,0.999982
6e+08,6e+08,-1.5645e+12,0.999983
6e+08,6.6e+08,-1.48831e+12,0.999983
6e+08,7.2e+08,-1.41643e+12,0.999984
6e+08,7.8e+08,-1.349e+12,0.999985
6e+08,8.4e+08,-1.28601e+12,0.999986
6e+08,9e+08,-1.22729e+12,0.999986
6e+08,9.6e+08,-1.17264e+12,0.999987
6e+08,1.02e+09,-1.1218e+12,0.999988
6e+08,1.08e+09,-1.0745e+12,0.999988
